,"Cultivo de cereales, oleaginosas y forrajeras","Cultivo de hortalizas, legumbres, flores y plantas ornamentales",Cultivo de frutas y nueces,Cultivos industriales,Producción de semillas,"Cría de ganado y producción de leche, lana y pelos",Producción de granja,Servicios agropecuarios,Caza,Silvicultura y extracción de madera,Pesca,"Extracción de petróleo, gas, carbón y uranio",Extracción de minerales metalíferos,Extracción de otros minerales,"Matanza de animales, conservación y procesamiento de carnes",Elaboración y conservación de pescado y productos de pescado,"Elaboración y conservación de frutas, legumbres y hortalizas",Aceites y subproductos oleaginosos,Productos lácteos,Molienda de trigo y de otros cereales,Alimentos balanceados,Productos de panadería,Azúcar,"Cacao, chocolate y productos de confitería",Pastas alimenticias,Otros productos alimenticios,Bebidas alcohólicas,Producción vitivinícola,Cerveza y malta,"Gaseosas, agua mineral y otras bebidas no alcohólicas",Productos de tabaco,"Fibras, hilados y tejeduría de productos textiles",Acabado de productos textiles,Fabricación de productos textiles,Tejidos de punto,"Prendas de vestir, terminación y teñido de pieles",Curtido y terminación de cueros,Marroquinería y talabartería,Calzado y sus partes,Aserraderos,Madera y sus productos,Celulosa y papel,Papel y cartón ondulado y envases de papel y cartón,Productos de papel y cartón,"Edición de libros, folletos, grabaciones y otras ediciones",Edición de periódicos y revistas,Impresiones y reproducción de grabaciones,Refinación de petróleo,Química básica,Fertilizantes y plaguicidas,Materias primas plásticas y caucho sintético,Pinturas y barnices,Productos medicinales,"Jabones, detergentes y cosméticos",Otros productos químicos,Fibras sintéticas manufacturadas,"Cubiertas, cámaras y recauchutado de cubiertas",Productos de caucho,Productos de plástico,Vidrio y productos de vidrio,Productos de cerámica refractaria y no refractaria para uso no estructural,Arcilla y cerámica no refractaria para uso estructural,"Cemento, cal y yeso","Artículos de hormigón, cemento y yeso",Industrias básicas de hierro y acero,Metalurgia de no ferrosos,Fundición de metales,"Estructuras metálicas, tanques, depósitos y generadores de vapor","Forja, laminado y tratamiento de metales",Artículos de cuchillería y ferretería y herramientas de mano,Otros productos metálicos,"Motores, turbinas, bombas y compresores","Engranajes, hornos, elevadores y otras maquinarias de uso general",Tractores y maquinaria agrícola,Otra maquinaria de uso especial,Aparatos de uso doméstico,Máquinas de oficina e informática,"Motores, generadores y transformadores eléctricos",Aparatos de control y distribución de energía eléctrica,Hilos y cables aislados,Acumuladores y pilas,Lámparas eléctricas y equipos de iluminación,"Tubos y transmisores de radio, TV y telefonía",Receptores de radio y TV,"Instrumentos médicos, ópticos y de precisión y relojes",Vehículos automotores,Carrocerías y remolques,Autopartes,"Buques, locomotoras y aeronaves","Motocicletas, bicicletas y otros tipos de transportes",Muebles y colchones,Otras industrias manufactureras,Electricidad,Gas,Agua,Construcción,Comercio mayorista,Comercio minorista,Hoteles,Restaurantes,Transporte terrestre de pasajeros,Transporte terrestre de carga,Transporte por tuberías,Transporte marítimo,Transporte aéreo,Actividades de transporte complementarias,Correos,Telecomunicaciones,Instituciones Financieras,Seguros,Servicios a las empresas y profesionales,Actividades inmobiliarias,Administración pública y defensa y planes de la seguridad social de afiliación obligatoria,Enseñanza pública,Enseñanza privada,Salud humana pública,Salud humana privada,Servicios veterinarios,Servicios sociales,Servicios de saneamiento,Actividad de asociaciones,"Servicios de cine, radio y televisión","Servicios personales, de reparación, actividades deportivas y de esparcimiento"
Productos de caucho,0.030801660637373274,0.0010873928633431595,0.0007533187726915324,0.00519383384571211,0.0008601075124564139,0.0013470317385617088,0.0010232017023112674,0.0547536109616197,2.3018414805542666e-05,9.212279137757203e-05,0.00020294036788536603,0.0,0.0,0.0,0.0018392868035280523,0.0,8.99118443845103e-06,0.0,0.0,0.0011451477120174721,5.6501978711577516e-06,0.00010197378853554707,0.0,0.0,0.00024032993814580993,0.0,0.0,0.00028248532748018687,0.0,0.0,0.0005736670464664166,0.0,0.0,0.022332112292818604,0.0,0.0,0.00012791556658747137,0.0,0.0038121148054370327,0.0015855929191130693,5.3627747620597266e-05,0.0,0.0,0.009487148981150178,0.0,0.0,0.00020095051559161045,0.0,0.0,5.507714620493774e-05,0.0,1.0735375955199728e-05,0.011404899836854221,0.0011514611939865485,0.030049398206022867,0.0,0.01872308525173314,0.06075805167322135,0.0015062690542175545,0.0005217097921294659,0.0,0.0,0.0,0.0010927728343596097,0.0,0.00016771261246258248,0.0,0.005892837020607426,0.0017859292827621625,0.00027260976424451115,0.0,0.0053089013536621234,0.008734861983722074,0.016885125016400927,0.00680273997256313,0.019059861610931844,0.0,0.0,0.00041067112092236575,0.0,0.0045070400114340355,0.0021236145868357907,0.001550414295845687,0.00047542730174137375,0.0025957746002429733,0.1558116498187183,0.007697903277898424,0.02914354865688778,0.0020754405084647456,0.001283749522404742,0.0015924959869469619,0.0,1.8203463576208235e-05,0.0,5.625631793457066e-06,0.012579625106423319,0.008111669724611074,0.013464470659124324,0.0019196670097646963,0.09344007359603822,0.0,0.0,0.0,2.4566077700685876e-06,0.0,0.0,1.4125494677894378e-05,6.566512569393335e-05,0.0002418039028078511,9.118928042494597e-05,0.16606172290894097,0.0,0.008386441303693247,0.0063740373506084615,0.013483214576409948,0.011670139777788528,0.10737812910107636,6.7802374453893015e-06,0.0,0.008379882160947164,0.010918073875059728,0.0,0.0
Productos de plástico,0.0010458014460484036,0.013168335927514974,0.00022093694054089644,0.00925145650258907,5.106077554523563e-05,0.002821026630589226,0.00024871359402555695,3.26915199909689e-05,1.9190720494414593e-06,0.00011611198081971257,0.0008623850326748819,0.004665254870102469,2.0374186933610657e-06,1.885656526452394e-05,0.03856518459586531,0.0012239108246249813,0.01199353199854934,0.001435528547087816,0.03291718383569929,0.005811251833624613,0.001171364914724676,0.03239165512102334,0.0011117715782050796,0.03046339612328232,0.010989499956237268,0.027973222619166148,0.0004509053543785596,0.0068164951886450385,0.00021931953640732846,0.06638964780414694,0.0006576012487677968,0.0013281765384405841,0.000561953955256457,0.000841660446854372,0.0,0.002311574495306908,0.00010720349521172496,0.00011305817330210077,0.007753647454007954,4.363278324745799e-05,0.0025630959214725186,9.428050580018991e-05,0.002397053259530881,0.022302070006718053,0.0004558062977502893,0.016412393797056047,0.03347477984983259,0.0019003779207470211,0.0018887567444186017,0.00752721087530844,0.001263241359287597,0.0039939462953418655,0.015184916329456469,0.047741523466879446,0.008576203039697814,0.0005450280646535234,1.4094853238582133e-05,0.0007137834173155926,0.07924017658228918,0.0007293030713260697,0.0007691487619681003,0.0011452242295530218,0.0008856088211522823,0.0020465383465101644,2.5978248601568487e-05,4.856853445563451e-06,1.0686005789211511e-05,5.764409767856746e-05,3.87991350261925e-06,0.0004277743867983511,0.004787581209989175,0.00016886673773869944,0.01315709763738747,0.011833972876276551,0.0005535583051054542,0.01994638470054315,0.0,0.0007323800840679794,0.0,0.005418352578423668,0.0038971712279296444,3.5179120035710428e-06,0.0006963794990921212,0.009185769474168827,0.002766334237441359,0.015403839056528304,0.010209774253034156,0.019081454054762782,0.00021550459753274352,0.00022697726042565593,0.02713348588540608,0.010119635879771154,2.42587414810895e-05,0.000389961473804822,1.7454969716927033e-05,0.13707247791200283,0.0020350656836172526,0.003377977539487042,0.011809222184040347,0.03710469186847775,2.403829185025886e-05,6.575432357070519e-05,8.957216579013341e-07,3.5991302886139097e-06,6.50744104987749e-05,0.007039107546380248,2.294532578582485e-05,0.00020961279108349095,0.0003363666877662489,0.0001277053108789744,0.03300170422415976,0.0,0.0032651026874568954,0.0002749772668859904,0.0005628311127349199,0.007829080676633338,0.027871811147939195,2.6734738913682047e-05,2.9266428884589705e-05,5.0828723302256016e-05,0.0011995383775448318,4.1959686575574926e-05,0.002037569527319002
Vidrio y productos de vidrio,0.00010058795957186866,2.2326467667197173e-05,1.296434527112432e-05,2.4758425242739532e-05,1.2324356435455279e-05,0.0001085238211341648,5.655672767783854e-05,1.579858154337294e-05,1.645685577434681e-07,8.996414489976257e-06,2.168647883152813e-05,1.225121485423596e-06,2.0479642741409365e-06,6.948450215835321e-07,0.00010504959602624715,0.0009583924241120437,0.02461514088513089,0.014149238886877292,0.0038157048652353565,0.0,0.00020898378293889968,0.0005596245233043158,0.0,0.00021807162440540007,6.008580897167069e-05,0.012670517253971012,0.016742034799520935,0.25449441302546233,0.005481156954994558,0.036468063258837044,0.0,0.0,0.0,0.0,0.0,5.796470311631043e-06,0.0,0.0,0.0,0.0,0.0007304832570326453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873295558876102,0.0,0.0027188737132704463,0.032064245224412445,0.04131541184177559,0.0008167537520808322,0.0,0.0,0.0,0.07668004292094269,0.1490835890149683,0.0,0.0,0.0,0.0,0.0,6.253605194251788e-06,0.0,0.0014243042964791068,0.00016860963010583547,0.000621045166133239,0.0,0.0,0.014135652838165803,0.0007560645250641022,0.0,0.022564799509600324,0.00013353824191117197,0.0,0.0,0.0008083424702406105,0.0007168057813446326,0.016496315657414634,0.0,0.0,0.010326366146682442,0.08988794965752735,0.0,0.0,0.0,0.0,0.0009112892458068022,0.0,1.4628316243863833e-07,1.2799776713380853e-07,4.937056732304044e-07,0.1154987303170062,0.00845772674429597,0.009817885874045735,5.833041102240703e-06,0.0,0.0,9.142697652414896e-08,2.9256632487727667e-07,0.0,0.0,2.249103622494064e-06,0.0,0.0,0.0,0.0,9.197553838329384e-05,0.0,0.013495609146310846,0.0010609734917721388,0.002142225486937334,0.0008110121379551156,0.004656101633445334,0.0,0.0,0.0,0.005777563212885849,0.0,0.0
Productos de cerámica refractaria y no refractaria para uso no estructural,3.5568725446699046e-05,1.8577561999743046e-06,4.1747330336501225e-08,3.7781333954533613e-06,1.4820302269457935e-06,6.721320184176698e-06,2.1917348426663143e-06,1.125090552568708e-05,0.0,0.0,2.8576047615335088e-05,0.0,0.0,0.0,9.426547189981976e-05,0.0,2.1917348426663142e-05,0.0,0.00010649743968841463,6.324720545979935e-06,2.275229503339317e-06,6.541806663729742e-05,0.0,2.3962967613151705e-05,7.13879348754171e-06,2.9139636574877856e-05,0.0,5.0952616675699745e-05,0.0,1.427758697508342e-05,0.0,0.0,1.5780490867197463e-05,8.618736347970678e-05,3.673765069612108e-06,0.0,0.0,0.0,0.0,0.00011682990394669868,0.001526282397102485,4.5212358754430826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305782808887714e-07,0.0,0.0,0.00951323552142572,0.0036070528357343788,0.0,0.025652273335218224,0.01710035358945112,0.0,7.973740094271734e-06,0.00036691728632750925,0.0,0.0,0.0,0.0,0.006055700749291522,0.0,0.0,0.0010869126189759777,1.2524199100950368e-07,0.0,0.0,0.00013768269544978104,0.00010296979027498027,2.8388184628820837e-06,1.1417894847033084e-05,1.294167240431538e-06,0.00017446209347623862,0.0,4.168470934099647e-05,0.0017081755153786208,6.804814844849699e-06,0.0,0.00014411178432160226,0.0,0.007207530466940759,0.0,0.0,0.8677948465216803,0.0,0.0,0.0027665538340696,0.012282377689976184,0.0016095474474586366,0.00044592410898933784,0.0,0.0,0.03821544356903772,0.0,0.0,0.0,0.0,0.0,4.7571082918443144e-05,0.0,0.0009244528829714831,0.00016966115048754098,0.0003569605480422537,0.0001466166241417923,0.0,0.0,0.0,0.0,0.0,2.1917348426663143e-06,0.0
Arcilla y cerámica no refractaria para uso estructural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024522447798204076,0.0,0.0,0.00011886668126398665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974148999153042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3988623611473477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cemento, cal y yeso",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013881315280863693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008967627463837217,0.0,0.0,0.0,0.0,0.0009237678746066182,0.0,0.0,0.0,0.0,0.0,0.0,0.0040175817991278395,7.509350539800808e-05,9.17155298136106e-07,3.867904319053009e-05,0.0,0.0,0.0008303425861508032,0.0,0.0,1.216079987898985e-05,0.0,0.0,0.002220885892984123,0.007065753093935645,0.060290324490563534,0.07142304989486739,0.003346280735416786,0.0,0.00013766387795973798,1.9045126067468274e-05,7.397253781139728e-05,0.0,0.014965109770637688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013415490972649873,0.0,0.0,0.0003808911984444502,0.0,0.0,0.0,0.0,0.0,0.0,0.0034256203301580167,0.8271264169157676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Artículos de hormigón, cemento y yeso",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014406980249583135,0.00012000914540281583,0.0,0.08471957377693105,0.0,0.0,0.0,0.0,0.0,0.0,0.00012523013150796285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111498614497356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037412556939265575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrias básicas de hierro y acero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33726976257153335,0.0,0.0030825807033548276,0.0004882018288158175,0.04072211410309769,0.000288717319785024,0.003448966428271573,0.015614039658620292,0.031527227219039736,0.030700559699674227,0.0266966059585466,0.06918650283877738,0.0,0.005500178324265546,0.0037583842126757876,0.00039843930519467834,0.0023196870420671323,0.0033096192092098137,7.478474351355062e-05,6.863352724444958e-05,0.0037815159998357884,0.008122986114633643,0.03278088794785827,0.0335969463303107,0.004651140851975593,0.005900727553182911,0.0,0.0,0.0,0.0,0.0,0.33498965222282023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211382856953078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metalurgia de no ferrosos,6.502010024877081e-07,4.486386917165186e-06,2.9909246114434574e-07,2.015623107711895e-06,1.1703618044778744e-07,1.817962002955632e-05,5.201608019901665e-07,1.1703618044778744e-07,0.0,2.5292818996771844e-05,1.3043032109903422e-05,0.0,0.0,0.0,5.981849222886915e-07,0.0,7.802412029852497e-08,2.6008040099508322e-08,0.0,5.2016080199016644e-08,3.901206014926248e-08,3.3810452129360823e-07,5.2016080199016644e-08,1.0403216039803329e-07,1.4304422054729578e-07,9.102814034827913e-08,0.0,2.0806432079606658e-07,0.0,1.0403216039803329e-07,7.802412029852497e-08,3.511085413433624e-07,6.502010024877081e-08,1.0403216039803329e-07,5.2016080199016644e-08,2.9909246114434574e-07,2.730844210448374e-07,1.3004020049754161e-08,0.0,5.2016080199016644e-08,0.0063773014725999385,0.0009173685944099074,0.004397348391884519,0.0009490984033313075,0.0,0.000444386377160249,0.0007631539206398727,0.0,0.0017893531588461726,7.802412029852497e-08,2.6008040099508322e-08,0.007700200432261429,1.4304422054729578e-07,1.0403216039803329e-07,3.901206014926248e-08,0.0,7.802412029852497e-08,0.0,0.00890140777229732,0.0004254005078876079,0.003550305537903682,1.1703618044778744e-07,0.00012812860955022776,1.1053417042291037e-06,0.036916826430805995,0.26974901994227596,0.004325410152969279,0.04616280172236165,0.017535986057193736,0.007552383736355873,0.06776870795060715,0.015605396236587184,0.02964708507023153,0.004930721278245236,0.0031319141968228917,0.03672937348178879,0.0,0.017135631291921954,0.015418515464452165,0.11172167152581382,0.044763491140887804,0.043288640206944944,0.01035237032140879,0.002885409992759752,0.00582442255616459,3.5240894334833775e-06,0.004954414602775887,0.032130670843453876,0.005468619563583267,0.00015255015920366606,0.004532785260702709,0.002530829378063105,8.868741673932338e-06,0.0,0.0,0.09798520004675725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7711475307765166e-05,0.0,0.0,0.019362725773682952,0.0,0.0027044460497473726,0.00013651620248231918,0.0002882471084228507,0.0018641132701122092,0.0,0.0,0.0,0.0,0.0,0.0,1.3004020049754161e-08
Fundición de metales,1.2583926927653115e-07,8.599016733896296e-07,6.291963463826558e-08,3.8800441360263774e-07,2.0973211546088527e-08,3.4710665108776515e-06,9.437945195739837e-08,2.0973211546088527e-08,0.0,4.8238386556003605e-06,2.4853255682114907e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001215848533144071,0.00017487463787128614,0.0008383621851317968,0.00018093589600810572,0.0,8.468982822310548e-05,0.0001454387354663509,0.0,0.00034113977240290294,0.0,0.0,0.0014680828618031047,0.0,0.0,0.0,0.0,0.0,0.0,0.035422128877448694,0.00012455990337221977,0.0006768789428326881,0.0,0.0,0.0,0.0072695877736243825,0.049830504990890284,0.0548862234733442,0.2215516002875008,0.004702466680383147,0.08319186902145496,0.2535112406975942,0.031823188695774544,0.006630743749930526,0.026690068576109793,0.0005971178193229134,0.021777796374025347,0.0,0.0032663260197647354,0.0029395004642420374,0.021299722503438034,0.008534366809305478,0.008253262854953253,0.0019736945591504336,0.0005501168522481291,0.0011103637656730188,0.0,0.01998217486750698,0.007760581142524088,0.0012886150906032251,2.9079357808651744e-05,0.09882966333591095,0.0013234935414043704,0.0,0.0,0.000491381373313308,0.018989680550722976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0826399065265906e-05,0.0,4.45156415065729e-05,2.6017268922922815e-05,5.4928841039205856e-05,8.398722563631151e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Estructuras metálicas, tanques, depósitos y generadores de vapor",0.0015979635069459834,0.00029493616869099264,0.0002226318375947982,0.0005699067686036807,0.00015450956885469018,0.0005965989075571366,7.28963700441947e-05,8.136126734326138e-05,2.1590526741964697e-05,0.00011349512598897428,0.00033227241213509026,5.542492279150797e-07,0.0,0.0,0.0001440418163911122,1.8894860042559537e-07,0.00015686512807332927,1.0455155890216276e-06,6.9709436983683e-05,6.336076400938298e-05,2.1212629541113507e-05,9.693063201833043e-05,9.308867714301e-05,2.193063422273077e-05,7.604551338462128e-05,1.854215598843176e-05,1.0455155890216276e-06,6.727829832487365e-05,1.0455155890216276e-06,7.783422680198358e-05,3.113872935013812e-05,6.298286680853179e-06,2.2510076597369262e-05,2.0859925486985728e-05,1.0228417569705561e-05,6.559035749440501e-05,0.03910083442347228,7.306012549789687e-07,3.8998991127842885e-05,0.00010689452154744016,0.00013066425548098005,1.9486898990559735e-05,6.298286680853179e-07,4.3244036350737925e-05,4.673328717193059e-06,3.300302220767066e-06,1.4989922300430565e-06,1.0077258689365087e-07,6.177359576580798e-05,2.8178534610137125e-05,9.056936247066873e-06,3.008061718775478e-05,2.85312386642649e-05,2.7762847689200812e-05,1.511588803404763e-06,4.030903475746035e-06,1.1084984558301595e-06,2.4273596868008153e-05,0.0002992064070606111,3.2184244939159743e-05,2.6062310285370455e-05,0.00010329190156599213,9.951292955748024e-07,8.32381567741556e-05,0.0006086286351175661,0.0029513519455010764,2.141417471490081e-07,0.15071837817001743,0.003728321187024486,0.0005683070037867441,0.0014175805764063483,0.0011090023187646277,0.0015274478892671512,0.0019595607418671263,0.0003860849735362999,0.0033798495815462416,0.0,0.0,0.0,5.18978822502302e-06,5.529895705789091e-05,3.7789720085119075e-08,1.4082969018387709e-05,0.00014546522918098504,8.259573153270859e-05,2.116224324766668e-06,3.338091940852185e-06,2.7788040835924224e-05,1.4158548458557947e-05,7.935841217875005e-07,0.00011142928795765443,0.0,0.01192023814476962,0.0,0.00030403089465814466,0.7329694233675429,0.00015586999877775448,0.00029625880889397186,9.195498554045642e-07,1.74336575326016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005590359257925281,1.2596573361706358e-08,0.03447927762279584,2.4437352321710332e-06,4.937856757788892e-06,7.431978283406751e-07,0.0,7.557944017023815e-08,5.044927631363396e-05,0.0,5.1205070715336346e-05,0.0,1.448605936596231e-06
"Forja, laminado y tratamiento de metales",2.9621021980057203e-08,2.1030925605840613e-06,1.4810510990028601e-08,1.555103653953003e-06,1.525482631972946e-06,5.7168572421510395e-06,0.0006531435346602613,0.0,0.0,1.036735769302002e-06,5.924204396011441e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08433242695474492,0.03220840343950421,0.0,0.0,0.0005471891390375967,0.00026033916218272277,3.7440971782792305e-05,0.00017951820371013666,3.874429674991482e-05,0.026982573878716574,0.14732061194365517,3.114650461203015e-05,0.0,7.304544020282106e-05,0.0,0.0,0.00031435309576335706,0.0,0.0,0.0,0.0,0.0018886956034924072,0.0,0.0003633610766293617,0.0031543426306562916,0.0010143718977070589,0.001963014747640371,0.001747699538867335,0.0,0.001980728118784445,0.010536552970570106,0.07059576687455933,0.0016212325855234808,0.01661801537227367,0.05453221260221937,0.25599913447373773,0.0966432347103875,0.03751530573745125,0.035115025463341276,0.0001278591413769169,0.0014993865116085154,0.0028997203257157197,0.0016900866511161238,0.0052889519586271335,0.011906036490285082,0.0018273948985046788,0.011936590574457511,0.0004226179311004662,0.00011778799390369746,0.00446384358086165,0.0,0.00020225233807983058,0.007356425240280176,0.002382626145009861,6.220414615812012e-06,0.00018504252430941734,0.00010331812466643953,0.0007878747531365515,0.0,0.009556808047557735,0.052909647070706785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457963807998609e-06,0.0,9.537969077578419e-06,5.5687521322507535e-06,1.175954572608271e-05,1.7979960341894723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artículos de cuchillería y ferretería y herramientas de mano,0.0027788095951474293,8.258157315272483e-05,0.0005981465139628468,0.01312169667721135,0.00013150603101216794,3.252691051109412e-05,0.006969034247101346,0.006566566408563014,8.045525568115153e-07,0.0008691466335155256,0.013535045131279894,0.0,0.0,0.0,0.048081861460302355,3.6166553030003355e-05,0.09597040043481085,7.087724905244302e-07,2.7967779355828867e-06,7.043666074752243e-05,2.1971947206257338e-05,0.00012152574810505364,0.00012974367779248556,3.890586292581399e-05,8.240916903340808e-05,5.356021306773802e-05,4.1568548768594955e-06,6.055215790669524e-05,0.03831275444333785,0.06715872207093974,6.742916666610795e-05,0.00019531471117262405,3.712435369287421e-05,5.380924124008444e-05,3.942307528376425e-05,6.808047111686014e-05,4.214322916631747e-05,2.0305374052862056e-06,4.595527580454346e-05,0.00011053019649529629,0.028895064489580652,5.4767041902955294e-05,8.880727746138536e-05,6.076287405252682e-05,6.991944838957217e-06,4.162601680836721e-05,0.00017964509232805693,2.26040956437521e-05,2.298721590890044e-06,2.743141098462119e-05,6.32148437494762e-05,0.057497559188680776,0.07516262162224652,0.05746936153716586,9.961126893856857e-07,1.8696268939239024e-05,1.829399266083327e-05,2.2125195312316673e-05,0.0002521697585206378,2.787199928954178e-05,9.578006628708515e-07,0.0001759096697428606,1.6282611268804477e-06,8.426730231937752e-05,0.00024502456557562127,5.631867897680607e-05,2.4558008996008634e-05,7.055159682706693e-05,7.949745501828068e-05,0.05050000163783913,0.018281981840520864,0.0007172969164239807,0.0009305608120188045,1.4175449810488604e-05,1.5114094460102037e-05,0.0017637516086501585,0.0,0.0,0.0,1.277706084269716e-05,1.3639081439280927e-05,1.9156013257417032e-08,1.9328417376733786e-05,8.472704663755553e-05,9.384530894808605e-05,0.09745769246012996,2.2240131391861174e-05,0.09777698488910459,5.924954900519088e-05,4.214322916631747e-06,0.06192344111572743,0.0,0.0,0.0,1.7585220170308836e-05,0.12356210893837011,0.002957190390600497,0.004908594305120312,0.0,8.277313328529899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001928033578345767,8.811766098411835e-07,1.5133250473359456e-06,0.0,0.0,0.0,0.011005397800571689,0.0005042054249484736,3.662629734818137e-05,0.0,0.009158049350066163
